


                  RAYLEIGH WAVE      MODE #  0

                           FREQ          PHASE VEL
              3195    0.3050537109     2.7892651757
              3196    0.3049926758     2.7892896704
              3197    0.3049316406     2.7893141842
              3198    0.3048706055     2.7893387171
              3199    0.3048095703     2.7893632691
              3200    0.3047485352     2.7893878403
              3201    0.3046875000     2.7894124306
              3202    0.3046264648     2.7894370401
              3203    0.3045654297     2.7894616687
              3204    0.3045043945     2.7894863165
              3205    0.3044433594     2.7895109835
              3206    0.3043823242     2.7895356698
              3207    0.3043212891     2.7895603753
              3208    0.3042602539     2.7895851000
              3209    0.3041992188     2.7896098440
              3210    0.3041381836     2.7896346073
              3211    0.3040771484     2.7896593899
              3212    0.3040161133     2.7896841917
              3213    0.3039550781     2.7897090129
              3214    0.3038940430     2.7897338535
              3215    0.3038330078     2.7897587133
              3216    0.3037719727     2.7897835926
              3217    0.3037109375     2.7898084912
              3218    0.3036499023     2.7898334092
              3219    0.3035888672     2.7898583467
              3220    0.3035278320     2.7898833035
              3221    0.3034667969     2.7899082798
              3222    0.3034057617     2.7899332756
              3223    0.3033447266     2.7899582908
              3224    0.3032836914     2.7899833255
              3225    0.3032226562     2.7900083797
              3226    0.3031616211     2.7900334534
              3227    0.3031005859     2.7900585467
              3228    0.3030395508     2.7900836595
              3229    0.3029785156     2.7901087918
              3230    0.3029174805     2.7901339437
              3231    0.3028564453     2.7901591153
              3232    0.3027954102     2.7901843064
              3233    0.3027343750     2.7902095171
              3234    0.3026733398     2.7902347475
              3235    0.3026123047     2.7902599975
              3236    0.3025512695     2.7902852672
              3237    0.3024902344     2.7903105565
              3238    0.3024291992     2.7903358655
              3239    0.3023681641     2.7903611943
              3240    0.3023071289     2.7903865428
              3241    0.3022460938     2.7904119110
              3242    0.3021850586     2.7904372990
              3243    0.3021240234     2.7904627067
              3244    0.3020629883     2.7904881342
              3245    0.3020019531     2.7905135815
              3246    0.3019409180     2.7905390486
              3247    0.3018798828     2.7905645356
              3248    0.3018188477     2.7905900424
              3249    0.3017578125     2.7906155690
              3250    0.3016967773     2.7906411155
              3251    0.3016357422     2.7906666820
              3252    0.3015747070     2.7906922683
              3253    0.3015136719     2.7907178745
              3254    0.3014526367     2.7907435007
              3255    0.3013916016     2.7907691468
              3256    0.3013305664     2.7907948129
              3257    0.3012695312     2.7908204989
              3258    0.3012084961     2.7908462050
              3259    0.3011474609     2.7908719310
              3260    0.3010864258     2.7908976771
              3261    0.3010253906     2.7909234432
              3262    0.3009643555     2.7909492294
              3263    0.3009033203     2.7909750357
              3264    0.3008422852     2.7910008620
              3265    0.3007812500     2.7910267084
              3266    0.3007202148     2.7910525750
              3267    0.3006591797     2.7910784616
              3268    0.3005981445     2.7911043685
              3269    0.3005371094     2.7911302954
              3270    0.3004760742     2.7911562426
              3271    0.3004150391     2.7911822099
              3272    0.3003540039     2.7912081975
              3273    0.3002929688     2.7912342053
              3274    0.3002319336     2.7912602333
              3275    0.3001708984     2.7912862816
              3276    0.3001098633     2.7913123501
              3277    0.3000488281     2.7913384389
              3278    0.2999877930     2.7913645480
              3279    0.2999267578     2.7913906775
              3280    0.2998657227     2.7914168272
              3281    0.2998046875     2.7914429974
              3282    0.2997436523     2.7914691878
              3283    0.2996826172     2.7914953987
              3284    0.2996215820     2.7915216299
              3285    0.2995605469     2.7915478815
